Merchant_id,,,,,,,,,,,
3160040998,,,,,,,,,,,
3160040998,,,,,,,,,,,
3160041896,,,,,,,,,,,
3160141996,,,,,,,,,,,
3160241992,,,,,,,,,,,
3160241992,,,,,,,,,,,
3160272997,,,,,,,,,,,
3162041996,,,,,,,,,,,
3162041996,,,,,,,,,,,
3162041996,,,,,,,,,,,
3356298138,,,,,,,,,,,
3359162473,,,,,,,,,,,
3359690891,,,,,,,,,,,
3364840542,,,,,,,,,,,
3365355395,,,,,,,,,,,
3369900897,,,,,,,,,,,
3376306597,,,,,,,,,,,
3386662126,,,,,,,,,,,
3388251889,,,,,,,,,,,
3394638119,,,,,,,,,,,
3402333645,,,,,,,,,,,
3405816400,,,,,,,,,,,
3408183027,,,,,,,,,,,
3413226850,,,,,,,,,,,
3418090677,,,,,,,,,,,
3450127241,,,,,,,,,,,
3462219091,,,,,,,,,,,
3465787492,,,,,,,,,,,
3483626412,,,,,,,,,,,
3498029973,,,,,,,,,,,
3505845546,,,,,,,,,,,
3506126990,,,,,,,,,,,
3508979345,,,,,,,,,,,
3527533497,,,,,,,,,,,
3541182255,,,,,,,,,,,
3557460410,,,,,,,,,,,
3564918618,,,,,,,,,,,
3604409798,,,,,,,,,,,
3641844855,,,,,,,,,,,
3642050373,,,,,,,,,,,
3651341559,,,,,,,,,,,
3657008341,,,,,,,,,,,
3659140079,,,,,,,,,,,
3675535563,,,,,,,,,,,
3687691773,,,,,,,,,,,
3706361915,,,,,,,,,,,
3714090682,,,,,,,,,,,
3714419514,,,,,,,,,,,
3729024090,,,,,,,,,,,
3742656867,,,,,,,,,,,
3752015916,,,,,,,,,,,
3760238152,,,,,,,,,,,
3764558156,,,,,,,,,,,
3774659995,,,,,,,,,,,
3776798621,,,,,,,,,,,
3785665909,,,,,,,,,,,
3785986636,,,,,,,,,,,
3799132406,,,,,,,,,,,
3800617237,,,,,,,,,,,
3806421625,,,,,,,,,,,
3808398633,,,,,,,,,,,
3811662493,,,,,,,,,,,
3816482428,,,,,,,,,,,
3835542787,,,,,,,,,,,
3837335703,,,,,,,,,,,
3840707845,,,,,,,,,,,
3852916753,,,,,,,,,,,
3856955720,,,,,,,,,,,
3858398119,,,,,,,,,,,
3859811531,,,,,,,,,,,
3875188381,,,,,,,,,,,
3884139657,,,,,,,,,,,
3884787232,,,,,,,,,,,
3905893865,,,,,,,,,,,
3938462850,,,,,,,,,,,
3950041893,,,,,,,,,,,
3958135740,,,,,,,,,,,
3964604570,,,,,,,,,,,
3995706579,,,,,,,,,,,
4018645384,,,,,,,,,,,
4022945723,,,,,,,,,,,
